DATE,S&P BSE (SENSEX) 30 SENSITIVE - PRICE INDEX,RELIANCE INDUSTRIES,TATA CONSULTANCY SVS.,HDFC BANK,HINDUSTAN UNILEVER,ITC,HOUSING DEVELOPMENT FINANCE CORPORATION,INFOSYS,STATE BANK OF INDIA,ICICI BANK,KOTAK MAHINDRA BANK,MARUTI SUZUKI INDIA,LARSEN & TOUBRO,OIL & NATURAL GAS,AXIS BANK,COAL INDIA,WIPRO,BHARTI AIRTEL,NTPC,SUN PHARM.INDUSTRIES,ASIAN PAINTS,MAHINDRA & MAHINDRA,INDUSIND BANK,POWER GRID CORPORATION OF INDIA,ADANI PORTS AND SEZ.,VEDANTA,BAJAJ AUTO,TATA MOTORS,TATA STEEL,HERO MOTOCORP,YES BANK,TATA MOTORS A DVR
20-09-1999,4641.07,35.35,NA,18.27,247.34,20.2,26.19,54.86,19.68,6.51,1.51,NA,41.37,24.76,3.59,NA,47.21,NA,NA,6.96,16.6,46.64,30.9,NA,NA,3.97,NA,53.28,77.92,259.67,NA,NA
21-09-1999,4633,34.77,NA,17.95,244.61,19.57,26.53,59.24,19.11,6.33,1.46,NA,40.03,24.56,3.5,NA,50.38,NA,NA,7.13,16.6,46.54,29.85,NA,NA,3.84,NA,52.01,76.79,256.39,NA,NA
22-09-1999,4687.23,35.39,NA,19.09,250.42,20.18,26.64,60.22,19.21,6.38,1.5,NA,40.18,26.22,3.51,NA,54.41,NA,NA,7.7,16.76,47.22,31.45,NA,NA,3.97,NA,52.6,77.47,252.64,NA,NA
23-09-1999,4735.81,36.64,NA,19.04,251.4,19.48,26.59,60.92,19.22,6.51,1.62,NA,39.74,26.04,3.55,NA,58.76,NA,NA,8.32,17.49,46.26,31.05,NA,NA,3.96,NA,51.36,77.75,251.03,NA,NA
24-09-1999,4757.82,39.57,NA,19.14,255.37,19.48,27.15,59.56,19.97,6.38,1.75,NA,40.16,26.04,3.51,NA,63.46,NA,NA,8.99,16.91,45.45,31.4,NA,NA,4.27,NA,53.65,79.97,249.86,NA,NA
27-09-1999,4715.67,40.79,NA,19,257.42,18.73,28.95,54.8,19.44,6.26,1.89,NA,38.68,24.77,3.44,NA,63.46,NA,NA,9.12,16.82,44.97,32.55,NA,NA,4.12,NA,50.81,77.1,249.32,NA,NA
28-09-1999,4733.42,42.63,NA,19.05,254.14,18.29,27.56,54.52,19.76,6.26,1.99,NA,39.62,24.17,3.48,NA,61.61,NA,NA,9.07,16.54,43.19,32.6,NA,NA,4.02,NA,51.39,76.99,242.9,NA,NA
29-09-1999,4797.41,45.25,NA,19.06,256.45,18.88,28.31,57.02,20.29,6.41,2.08,NA,40.89,25.21,3.5,NA,60.26,NA,NA,9.32,16.83,44.41,35.25,NA,NA,4.21,NA,51.93,80.64,255.9,NA,NA
30-09-1999,4764.42,45.39,NA,20.47,255.9,18.48,26.54,55.73,20.98,6.35,1.95,NA,40.77,25.04,3.52,NA,59.08,NA,NA,9.07,16.9,42.84,34.95,NA,NA,4.1,NA,52.25,82.15,254.68,NA,NA
01-10-1999,4702.31,45.13,NA,19.73,252.35,18.36,27.51,56.98,20.41,6.34,2.02,NA,42.58,24.68,3.45,NA,55.99,NA,NA,8.84,16.87,42.55,34.8,NA,NA,3.92,NA,51.06,79.71,247.03,NA,NA
04-10-1999,4654.72,43.72,NA,19,252.07,17.68,26.61,56.38,19.78,6.19,1.88,NA,40.76,24.39,3.42,NA,55.02,NA,NA,8.33,16.11,39.96,32.95,NA,NA,3.74,NA,49.68,78.98,241.06,NA,NA
05-10-1999,4708.92,44.98,NA,19.22,249.46,17.54,27.09,57.82,20.21,6.22,1.84,NA,41.86,23.76,3.37,NA,59.11,NA,NA,8.03,15.91,40.25,33.25,NA,NA,3.71,NA,50.4,79.15,241.75,NA,NA
06-10-1999,4697.7,45.06,NA,19.06,250.83,18.07,27.78,59.56,20.31,6.36,1.89,NA,40.46,25.11,3.6,NA,59.93,NA,NA,8.52,16.27,40.02,33.5,NA,NA,3.78,NA,48.94,78.45,244.53,NA,NA
07-10-1999,4963.1,46.98,NA,19.52,260.9,19.35,28.37,64.33,21.94,6.38,2.04,NA,42.72,25.48,3.6,NA,63.33,NA,NA,9.2,16.64,43.23,35,NA,NA,3.99,NA,51,82.49,247.63,NA,NA
08-10-1999,4981.74,45.81,NA,19.83,251.15,19.14,29.91,64.26,23.7,6.59,2.04,NA,43.82,26.22,3.48,NA,63.81,NA,NA,9.38,16.47,46.69,35.25,NA,NA,3.98,NA,52.78,88.61,238.48,NA,NA
11-10-1999,5031.78,45.41,NA,19.77,250.68,18.47,30.18,63.9,23.72,6.66,1.98,NA,42.7,26.56,3.62,NA,61.2,NA,NA,9.38,16.47,50.43,35.05,NA,NA,4.01,NA,53.45,88.33,243.34,NA,NA
12-10-1999,5057.32,44.99,NA,20.2,249.38,17.91,29.48,62.5,24.59,6.7,1.97,NA,42.83,26.39,3.6,NA,60.17,NA,NA,9.54,15.94,51.24,34.3,NA,NA,4,NA,53.16,88.5,250.75,NA,NA
13-10-1999,5032.99,45.84,NA,20.39,251.56,18.22,30.22,62.13,24.06,7.2,2.04,NA,44.31,26.9,3.63,NA,61.5,NA,NA,10.31,16.26,49.54,36.95,NA,NA,4.03,NA,53.64,86.06,257.68,NA,NA
14-10-1999,5075.39,46.03,NA,20.02,250.36,19.68,30.02,62.23,24.12,7.04,2.05,NA,45.97,26.91,3.61,NA,59.76,NA,NA,11.13,16.1,51.49,37.8,NA,NA,4.24,NA,55.77,87.6,255.51,NA,NA
15-10-1999,4884.02,44.35,NA,19.65,247.57,18.14,28.48,60.16,23.39,6.86,1.95,NA,44.72,26.74,3.51,NA,56.42,NA,NA,10.26,16.24,49.26,35.35,NA,NA,3.96,NA,52.54,80.89,255.11,NA,NA
18-10-1999,4930.69,44.19,NA,20.66,239.43,17.67,28.65,59.02,23.18,6.45,2.11,NA,47.98,26.89,3.53,NA,55.6,NA,NA,10.79,16.17,48.67,35.55,NA,NA,3.87,NA,52.14,80.75,246.11,NA,NA
19-10-1999,4930.69,44.19,NA,20.66,239.43,17.67,28.65,59.02,23.18,6.45,2.11,NA,47.98,26.89,3.53,NA,55.6,NA,NA,10.79,16.17,48.67,35.55,NA,NA,3.87,NA,52.14,80.75,246.11,NA,NA
20-10-1999,4943.14,47.46,NA,20.7,236.76,17.18,30.94,60.71,24.15,6.96,2.28,NA,49,28.83,3.6,NA,58.3,NA,NA,10.63,17.07,47.21,37.4,NA,NA,4.1,NA,54.22,86.73,246.1,NA,NA
21-10-1999,4836.91,50.19,NA,19.67,235.06,17.11,30.37,57.78,23.71,6.71,2.46,NA,47.57,28.52,3.59,NA,56.11,NA,NA,9.9,16.78,48.11,35.15,NA,NA,3.95,NA,54.15,83.39,248.85,NA,NA
22-10-1999,4783.08,49.67,NA,19.99,229.21,17.2,29.57,56.13,24.21,6.61,2.66,NA,47.71,28.71,3.55,NA,53.95,NA,NA,9.65,16.72,46.72,34,NA,NA,3.86,NA,53.86,89.73,250.41,NA,NA
25-10-1999,4816.01,48.82,NA,19.23,230.15,17.81,29.48,56.39,25.24,6.73,2.99,NA,48.04,28.34,3.6,NA,50.7,NA,NA,8.98,16.69,46.57,34.15,NA,NA,3.87,NA,56.53,93.58,248.29,NA,NA
26-10-1999,4814.34,48.35,NA,18.88,225.98,17.4,28.86,58.95,24.32,6.62,3.23,NA,46.47,28.34,3.55,NA,53.9,NA,NA,8.28,16.84,45.01,32.75,NA,NA,3.81,NA,54.43,93.47,254,NA,NA
27-10-1999,4756.2,47.59,NA,19.54,244.04,17.44,28.71,58.93,24.23,6.58,2.99,NA,45.18,28.32,3.57,NA,53.51,NA,NA,8.94,17.04,44.33,32.9,NA,NA,3.77,NA,51.21,88.39,248.02,NA,NA
28-10-1999,4594.57,46.09,NA,18.94,236.46,16.49,27.87,57.6,23.16,6.78,2.75,NA,44.5,27.17,3.5,NA,52.88,NA,NA,8.86,16.61,45.29,30.95,NA,NA,3.54,NA,49.61,86.08,246.36,NA,NA
29-10-1999,4444.56,44.58,NA,18.54,231.94,15.71,26.33,54.51,23.18,6.25,2.53,NA,43.87,27.13,3.5,NA,48.65,NA,NA,9.3,16.31,45.14,30.1,NA,NA,3.27,NA,46.25,83.33,233.84,NA,NA
01-11-1999,4270.74,41.25,NA,18.21,231.56,14.49,25.34,52.04,21.6,6.07,2.33,NA,40.37,25.28,3.25,NA,44.76,NA,NA,8.65,16.04,47.19,27.7,NA,NA,3.01,NA,42.55,76.79,235.39,NA,NA
02-11-1999,4491.56,44.36,NA,18.66,233.66,15.01,26.43,56.2,22.94,6.34,2.43,NA,43.6,24.5,3.24,NA,48.34,NA,NA,8.73,16.29,49.42,27.85,NA,NA,3.05,NA,43.41,82.94,253.09,NA,NA
03-11-1999,4456.18,42.68,NA,19.05,233.08,15.24,25.86,58.49,22.01,6.25,2.32,NA,43.52,24.76,3.25,NA,52.21,NA,NA,8.04,15.81,45.72,28,NA,NA,2.91,NA,41.94,77.69,254.35,NA,NA
04-11-1999,4485.92,42.81,NA,18.89,235.71,15.34,25.5,59.33,21.97,6.35,2.32,NA,43.77,24.7,3.25,NA,52.99,NA,NA,7.76,15.83,44.58,27.35,NA,NA,2.92,NA,42.88,79.71,246.77,NA,NA
05-11-1999,4598.45,44.02,NA,18.89,239.97,16.11,25.32,62.07,22.3,6.35,2.37,NA,46.86,24.89,3.2,NA,53.57,NA,NA,8.37,17.1,43.51,27.45,NA,NA,2.9,NA,44.77,79.97,247.99,NA,NA
08-11-1999,4598.45,44.02,NA,18.89,239.97,16.11,25.32,62.07,22.3,6.35,2.37,NA,46.86,24.89,3.2,NA,53.57,NA,NA,8.37,17.1,43.51,27.45,NA,NA,2.9,NA,44.77,79.97,247.99,NA,NA
09-11-1999,4621.96,43.37,NA,18.57,236.74,16.05,24.82,62.47,22.66,6.4,2.36,NA,47.57,24.43,3.24,NA,53.58,NA,NA,9.06,16.92,42.94,26.85,NA,NA,2.92,NA,44.72,79.46,241.73,NA,NA
10-11-1999,4621.96,44.59,NA,18.74,237.63,16.01,25.94,63.52,22.59,6.52,2.55,NA,46.68,24.46,3.3,NA,53.13,NA,NA,9.58,16.82,45.05,27.1,NA,NA,3.15,NA,45.24,80.5,245.78,NA,NA
11-11-1999,4639.36,44.71,NA,18.7,240.48,17.1,25.19,62.65,22.37,6.38,2.76,NA,45.64,24.58,3.26,NA,51.45,NA,NA,9.45,16.6,48.6,27.2,NA,NA,3.05,NA,44.48,79.77,243.28,NA,NA
12-11-1999,4629.61,43.73,NA,18.6,234.89,17.01,24.93,62.7,22.07,6.39,2.86,NA,45.03,24.32,3.31,NA,49.93,NA,NA,10.21,16.6,48.77,27,NA,NA,3.01,NA,44.05,78.9,238.76,NA,NA
15-11-1999,4585.92,43.65,NA,18.45,230.04,16.85,24.7,62.61,21.79,6.35,2.76,NA,45.04,23.94,3.23,NA,50.1,NA,NA,10.92,16.97,46.5,25.55,NA,NA,2.99,NA,43.55,77.94,239.39,NA,NA
16-11-1999,4578.87,43.09,NA,18.44,228.95,16.49,24.28,63.35,21.37,6.35,2.59,NA,43.98,23.54,3.25,NA,49.2,NA,NA,10.78,17.01,47.89,24.6,NA,NA,2.93,NA,43.15,78.81,235.77,NA,NA
17-11-1999,4541.48,43.02,NA,18.25,233,16.24,24.1,63.62,21.09,6.35,2.49,NA,43.18,23.78,3.23,NA,48.33,NA,NA,10.13,16.54,47.5,24.5,NA,NA,2.94,NA,43.21,78.03,236.01,NA,NA
18-11-1999,4606.16,42.34,NA,18.25,234.79,16.92,24.01,66.93,21.4,6.35,2.39,NA,45.38,23.78,3.23,NA,49.13,NA,NA,9.62,16.6,50.44,24.35,NA,NA,2.89,NA,43.25,78.65,234.1,NA,NA
19-11-1999,4584.1,42.39,NA,18.23,228.05,17.11,22.81,67.99,21.97,6.35,2.38,NA,45.88,23.49,3.22,NA,49.85,NA,NA,9.62,16.69,51.77,24.3,NA,NA,2.82,NA,43.26,79.15,230.32,NA,NA
22-11-1999,4636.31,42.41,NA,18.75,229.1,16.87,22.87,71.84,21.63,6.35,2.46,NA,46.63,23.32,3.21,NA,53.84,NA,NA,9.59,16.68,54.74,24.3,NA,NA,2.82,NA,42.7,77.94,223.38,NA,NA
23-11-1999,4636.31,42.41,NA,18.75,229.1,16.87,22.87,71.84,21.63,6.35,2.46,NA,46.63,23.32,3.21,NA,53.84,NA,NA,9.59,16.68,54.74,24.3,NA,NA,2.82,NA,42.7,77.94,223.38,NA,NA
24-11-1999,4686.11,43.6,NA,18.34,234.03,16.59,23.55,71.22,21.81,6.35,2.66,NA,46.14,24.86,3.26,NA,57.39,NA,NA,10.29,16.87,52.94,25.35,NA,NA,2.97,NA,45.97,84.2,229.95,NA,NA
25-11-1999,4740.68,43.49,NA,18.31,235.27,16.65,22.88,74.55,22.04,6.35,2.87,NA,46.64,26.26,3.28,NA,56.46,NA,NA,10.26,16.67,53.39,24.85,NA,NA,3.2,NA,45.51,86.39,226.68,NA,NA
26-11-1999,4704.99,42.72,NA,19.78,231.23,16.18,22.9,75.26,21.66,6.35,3.1,NA,45.17,27.2,3.33,NA,56.37,NA,NA,11.08,16.58,53.67,24.3,NA,NA,3.27,NA,44.57,82.32,227.01,NA,NA
29-11-1999,4639.43,42.01,NA,21.37,229.97,15.61,23.69,71.83,22.14,6.35,3.35,NA,44.13,25.15,3.35,NA,56.44,NA,NA,11.97,16.46,52.17,24.6,NA,NA,3.13,NA,43.56,80.78,221.67,NA,NA
30-11-1999,4622.21,41.63,NA,23.08,228.87,15.46,24.5,72.08,21.99,6.45,3.62,NA,43.08,24.44,3.3,NA,54.64,NA,NA,11.99,15.97,50.93,23.75,NA,NA,3.06,NA,41.87,79.38,211.86,NA,NA
01-12-1999,4614.96,42.24,NA,24.72,230.46,15.76,25.39,72.44,21.97,6.58,3.91,NA,44.09,24.75,3.37,NA,58.62,NA,NA,11.58,16.26,50.76,24.9,NA,NA,3.15,NA,42.73,80.47,219.7,NA,NA
02-12-1999,4691.67,41.72,NA,26.52,236.51,15.78,27.1,72.55,21.87,7.02,4.22,NA,44.54,24.68,3.44,NA,57.26,NA,NA,11.94,16.25,52.14,26.85,NA,NA,3.11,NA,44.26,81.12,219.85,NA,NA
03-12-1999,4714.14,41.08,NA,28.65,242.46,15.84,28.98,72.77,23.25,7.58,4.56,NA,44.3,24.71,3.74,NA,57.72,NA,NA,12.89,16.29,48.79,29,NA,NA,3.09,NA,43.38,79.66,215.87,NA,NA
06-12-1999,4835.98,41.21,NA,30.95,249.52,15.77,29.24,73.44,23.76,8.19,4.93,NA,45.04,24.9,4.68,NA,59.1,NA,NA,13.92,16.25,48.26,31.35,NA,NA,3.1,NA,43.85,80.58,218.28,NA,NA
07-12-1999,4864.62,42.35,NA,30.63,245.68,15.61,28.73,74.33,23.23,8.85,5.32,NA,45.32,24.91,4.99,NA,57.91,NA,NA,14.07,16.51,52.12,29.95,NA,NA,3.08,NA,43.82,82.63,235.75,NA,NA
08-12-1999,4799.22,44.02,NA,29.82,247.29,15.3,28.55,77.04,22.6,8.15,5.75,NA,44.76,24.96,4.61,NA,61.32,NA,NA,13.78,16.73,50.94,28.55,NA,NA,3.12,NA,43.2,81.4,240.24,NA,NA
09-12-1999,4839.16,44.8,NA,32.02,251.77,15.3,28.44,77.21,23.14,8.14,6.21,NA,44.67,24.96,4.59,NA,64.09,NA,NA,13.69,16.46,50.52,28.15,NA,NA,3.07,NA,42.26,81.34,244.32,NA,NA
10-12-1999,4788.47,44.7,NA,31.4,249.59,14.89,27.13,77.92,22.7,8.27,6.71,NA,46.1,24.98,4.38,NA,66.07,NA,NA,13.79,16.73,50.71,27.35,NA,NA,3,NA,42.48,81,241.89,NA,NA
13-12-1999,4802.96,43.17,NA,31.09,249.86,14.44,25.91,78.66,22.22,8.86,7.25,NA,46.36,24.78,4.5,NA,71.35,NA,NA,13.84,16.67,50.66,26.9,NA,NA,2.96,NA,41.41,79.54,228.47,NA,NA
14-12-1999,4690.78,42.32,NA,30.41,239.15,13.78,27.35,77.67,21.5,9.57,7.83,NA,45.56,24.53,4.32,NA,77.06,NA,NA,14.94,16.74,49.21,29.05,NA,NA,2.89,NA,40.09,78.11,221.58,NA,NA
15-12-1999,4665.56,42.18,NA,32.85,239.8,14.33,28.81,76.09,21.58,10.35,8.46,NA,45.4,24.97,4.51,NA,72.41,NA,NA,14.21,16.57,49.17,31.4,NA,NA,2.9,NA,41.73,79.8,239.31,NA,NA
16-12-1999,4710.49,42.38,NA,35.48,238.63,13.97,29.24,77.55,21.78,11.17,9.13,NA,45.12,24.93,4.87,NA,74.68,NA,NA,14.49,16.49,49.47,32.85,NA,NA,2.88,NA,41.01,79.29,238.91,NA,NA
17-12-1999,4675.85,42.23,NA,36.68,237.43,13.6,27.6,78.87,21.53,12.07,9.86,NA,45.07,24.81,5.26,NA,74.87,NA,NA,14.21,16.23,49.1,32.85,NA,NA,2.8,NA,40.2,78.39,234.48,NA,NA
20-12-1999,4746.54,41.73,NA,35.34,235.1,13.59,27.03,79.33,21.51,12.99,10.65,NA,45.24,24.86,5.68,NA,80.86,NA,NA,14.41,16.46,47.61,32.45,NA,NA,2.83,NA,39.3,79.46,223.62,NA,NA
21-12-1999,4786.01,41.57,NA,35.3,227.02,14.68,26.58,85.64,21.29,12.56,11.51,NA,44.46,24.58,5.45,NA,86.47,NA,NA,13.7,16.29,47.44,29.95,NA,NA,2.82,NA,38.67,79.24,216.82,NA,NA
22-12-1999,4948.54,44.87,NA,35.11,231.28,15.85,27.51,92.49,22.64,12.2,12.43,NA,48,24.54,5.34,NA,93.39,NA,NA,13.83,16.25,49.24,32.3,NA,NA,3,NA,41.75,84.6,218.87,NA,NA
23-12-1999,4969.22,43.99,NA,33.33,229.57,16.3,27.16,99.89,21.91,11.63,13.42,NA,51.84,24.33,5.12,NA,100.86,NA,NA,13.43,16,48.91,30.5,NA,NA,2.91,NA,42,82.97,215.81,NA,NA
24-12-1999,4874.73,42.84,NA,32.17,227.32,15.42,26.84,99.84,21.43,10.96,12.35,NA,51.3,23.92,4.87,NA,106.44,NA,NA,13.07,15.82,48.74,28.8,NA,NA,2.88,NA,40.83,81.17,209.59,NA,NA
27-12-1999,4818.37,42.15,NA,30.12,223.71,14.83,25.95,98.29,21.05,10.91,11.36,NA,52.16,23.34,4.54,NA,102.78,NA,NA,12.54,15.22,47.76,27.5,NA,NA,2.78,NA,39.31,78.67,203.89,NA,NA
28-12-1999,4861.93,42.34,NA,30.37,221.22,14.83,26.29,97.3,21.57,11.78,10.46,NA,53.33,23.29,4.79,NA,104.33,NA,NA,12.58,15.22,50.27,27.3,NA,NA,2.69,NA,38.93,78.59,206.34,NA,NA
29-12-1999,4939.47,44.85,NA,31.14,220.82,14.94,26.92,105.09,21.57,12.73,9.65,NA,57.59,23.67,4.84,NA,110.04,NA,NA,13.2,15.07,52.79,27.45,NA,NA,2.75,NA,39.59,80.27,214.31,NA,NA
30-12-1999,5005.82,44.12,NA,31.48,213.66,14.58,27.18,113.03,21.29,12.58,9.45,NA,60.74,23.08,4.94,NA,110.83,NA,NA,13.11,15.05,52.47,26.8,NA,NA,2.69,NA,38.63,79.91,229.04,NA,NA
31-12-1999,5005.82,44.12,NA,31.48,213.66,14.58,27.18,113.03,21.29,12.58,9.45,NA,60.74,23.08,4.94,NA,110.83,NA,NA,13.11,15.05,52.47,26.8,NA,NA,2.69,NA,38.63,79.91,229.04,NA,NA
03-01-2000,5375.11,47.65,NA,34,230.75,15.74,29.35,122.07,22.99,13.59,10.2,NA,65.6,23.72,5.34,NA,119.7,NA,NA,14.16,15.9,56.67,28.95,NA,NA,2.91,NA,41.54,85.58,241.52,NA,NA
04-01-2000,5491.01,51.47,NA,34.76,228.1,15.83,30.41,131.69,24.45,13.28,10.99,NA,69.22,22.95,5.37,NA,129.28,NA,NA,13.97,16.06,61.21,30.25,NA,NA,2.87,NA,39.9,84.65,239.97,NA,NA
05-01-2000,5357,53.49,NA,33.39,219.99,16.14,29.28,121.15,23.44,12.64,10.16,NA,63.68,24.79,5.26,NA,131.38,NA,NA,13.48,15.96,64.36,28.15,NA,NA,2.85,NA,40.87,87.88,228.76,NA,NA
06-01-2000,5421.53,55.73,NA,33.66,228.82,17.43,29.65,111.46,24.63,12.74,10.05,NA,64.44,24.37,5.19,NA,128.84,NA,NA,13.47,15.73,65.57,28,NA,NA,2.98,NA,42.56,94.45,232.28,NA,NA
07-01-2000,5414.48,59.55,NA,33.67,241.29,18.82,28.66,102.54,25.79,12.25,9.29,NA,61.07,23.97,4.96,NA,118.54,NA,NA,12.39,16.07,62.05,27.05,NA,NA,2.91,NA,45.97,96.53,221.31,NA,NA
10-01-2000,5518.39,58.41,NA,33.18,243.12,20.33,28.72,107.48,25.43,12.71,8.55,NA,57.44,23.28,5,NA,118.7,NA,NA,11.82,17.29,62.15,27.5,NA,NA,2.97,NA,49.6,102.31,225.27,NA,NA
11-01-2000,5296.3,54.62,NA,32.68,248.58,19.64,28.39,98.88,23.39,12.61,7.87,NA,54.85,21.68,4.64,NA,109.21,NA,NA,11.63,17.3,66.6,26.35,NA,NA,2.86,NA,45.64,94.14,225.02,NA,NA
12-01-2000,5491.2,57.12,NA,33.09,264.78,19.74,28.56,102.17,23.09,13.62,7.24,NA,53.82,22.47,4.8,NA,112.61,NA,NA,10.94,17.4,61.28,27.1,NA,NA,2.89,NA,46.04,92.79,234.99,NA,NA
13-01-2000,5444.82,59.04,NA,33.02,278.66,19.55,28.39,94.46,23.07,14.43,7.45,NA,50.53,22.09,4.72,NA,108.98,NA,NA,11.52,17.45,62.38,26.7,NA,NA,2.88,NA,45.12,89.37,229.28,NA,NA
14-01-2000,5471.27,59.88,NA,33.09,270.21,19.72,28.66,95.13,22.57,14.36,7.11,NA,51.19,21.6,4.65,NA,109.75,NA,NA,12.18,17.08,64.87,25.95,NA,NA,2.85,NA,45.81,89.09,238.06,NA,NA
17-01-2000,5404.07,58.46,NA,35.74,259.82,18.16,30.22,92.74,22.26,15.52,6.83,NA,52.77,21.67,5.03,NA,118.54,NA,NA,13.16,17.14,70.07,28.05,NA,NA,2.89,NA,48.03,93.63,257.11,NA,NA
18-01-2000,5464.51,59.49,NA,33.14,256.14,18.25,30.58,93.25,22.31,15.42,6.65,NA,50.27,20.71,4.98,NA,117.63,NA,NA,12.69,17.25,71.74,27.8,NA,NA,2.85,NA,47.52,97,258.93,NA,NA
19-01-2000,5478.24,60.51,NA,35.8,252.89,18.36,30.53,100.7,23.02,16.65,7.19,NA,52.17,21.35,5.12,NA,122.35,NA,NA,13.14,17.47,74.9,29.7,NA,NA,2.93,NA,48,97.03,254.51,NA,NA
20-01-2000,5355.8,59.23,NA,35.72,252.44,17.47,29.14,99.59,22.43,17.52,7.76,NA,50.72,21.38,4.89,NA,122.87,NA,NA,12.93,17.52,71.54,30.6,NA,NA,2.91,NA,45.17,91.56,250.58,NA,NA
21-01-2000,5423.05,61.79,NA,37.63,254.81,18.48,29.96,104.85,22.4,18.06,8.38,NA,50.1,21.19,5.02,NA,131.37,NA,NA,13.96,17.74,68.75,30.3,NA,NA,2.85,NA,44.5,91.16,248.51,NA,NA
24-01-2000,5458.06,61.75,NA,40.11,257.85,17.61,29.31,108.43,21.54,19.51,9.06,NA,49.14,21.32,4.96,NA,141.88,NA,NA,14.66,19.1,64.34,29.1,NA,NA,2.8,NA,40.94,84.85,242.42,NA,NA
25-01-2000,5367.79,60.58,NA,43.32,255.2,16.21,30.32,110.23,21.22,21.07,8.92,NA,47.86,21.03,5.01,NA,153.23,NA,NA,15,20.61,63.41,29.1,NA,NA,2.69,NA,37.67,83.33,243.72,NA,NA
26-01-2000,5367.79,60.58,NA,43.32,255.2,16.21,30.32,110.23,21.22,21.07,8.92,NA,47.86,21.03,5.01,NA,153.23,NA,NA,15,20.61,63.41,29.1,NA,NA,2.69,NA,37.67,83.33,243.72,NA,NA
27-01-2000,5369.1,63.42,NA,45.94,255.96,17.31,31.66,115.48,21.72,22.76,8.67,NA,46.44,22.72,5.41,NA,165.49,NA,NA,14.45,19.71,62.41,31.45,NA,NA,2.7,NA,34.67,83.25,237.46,NA,NA
28-01-2000,5335.8,64.06,NA,45.58,252.37,15.98,32.44,118.93,23.45,24.59,9.37,NA,47.08,22.82,5.85,NA,178.73,NA,NA,14.88,20.03,63.89,34,NA,NA,2.64,NA,33.57,81.12,239.51,NA,NA
31-01-2000,5205.29,62.13,NA,47.55,244,15.38,33.35,112.84,23.09,26.56,11.37,NA,44.76,23.3,6.32,NA,167.19,NA,NA,14.96,19.19,63.47,36.75,NA,NA,2.43,NA,34.44,78.23,235.06,NA,NA
01-02-2000,5215.54,63.24,NA,48.19,232.67,15.59,35.06,115.9,23.26,28.69,11.53,NA,44.75,23.9,6.83,NA,180.56,NA,NA,16.16,19.18,60.24,39.7,NA,NA,2.45,NA,33.59,78.87,229.25,NA,NA
02-02-2000,5304.92,64.4,NA,48.8,240.69,15.87,35.14,115.09,23.35,30.99,11.1,NA,46.24,23.85,7.38,NA,195.01,NA,NA,17.45,19.17,65.07,42.9,NA,NA,2.51,NA,34.51,79.18,213.79,NA,NA
03-02-2000,5340.19,64.68,NA,45.19,243.79,15.76,34.19,116.26,24.42,28.52,10.37,NA,47.4,23.3,7.97,NA,210.61,NA,NA,17.09,19,64.9,41.25,NA,NA,2.52,NA,33.99,78.59,211.85,NA,NA
04-02-2000,5313.59,65.16,NA,45.79,234.67,15.46,35.72,123.39,24.14,26.25,10.2,NA,46.99,23.57,8.61,NA,227.46,NA,NA,16.49,19.03,63.65,38.7,NA,NA,2.43,NA,34.29,78.65,203.62,NA,NA
07-02-2000,5474,65.05,NA,49.34,230.89,16.61,35.55,132.75,23.34,28.29,9.58,NA,47.56,24.06,7.93,NA,231.08,NA,NA,16.42,18.9,63.23,40.45,NA,NA,2.37,NA,34.07,78.03,199.07,NA,NA
08-02-2000,5610.56,64.83,NA,50.15,230.69,16.96,35.05,139.03,22.86,27.55,9.5,NA,51.35,23.31,7.59,NA,213.9,NA,NA,17.27,19.16,68.29,37.25,NA,NA,2.31,NA,34.61,79.21,192.5,NA,NA
09-02-2000,5649.1,66.34,NA,50.5,241.81,18.32,32.92,136.09,23.15,28.46,9,NA,50.36,23.64,7.21,NA,228.9,NA,NA,16.67,19.05,66.15,34.3,NA,NA,2.28,NA,35.19,81.06,194.25,NA,NA
10-02-2000,5789.04,67.35,NA,50.35,233.11,19.78,32.04,143.89,23.47,30.75,8.63,NA,52.03,22.96,7.79,NA,247.22,NA,NA,16.56,18.37,71.41,35.7,NA,NA,2.24,NA,34.7,79.63,191.08,NA,NA
11-02-2000,5933.56,68.78,NA,46.42,237.65,21.37,34.37,155.4,23.6,29.15,8.56,NA,51.99,21.27,8.42,NA,266.99,NA,NA,16.19,18.47,77.12,36.75,NA,NA,2.2,NA,32.53,78.7,184.14,NA,NA
14-02-2000,5924.31,66.66,NA,46.69,230.03,20.72,35.92,167.84,25.15,31.22,7.88,NA,48.84,21.05,7.75,NA,288.35,NA,NA,16.32,17.99,81.72,39.45,NA,NA,2.09,NA,30.24,75.59,179.09,NA,NA
15-02-2000,5803.19,65.2,NA,45.52,230.2,22.37,33.26,155.65,23.96,29.85,7.48,NA,45.97,19.77,7.13,NA,311.42,NA,NA,15.68,17.36,75.19,36.95,NA,NA,2.1,NA,31.77,73.96,178.73,NA,NA
16-02-2000,5725.5,65.91,NA,49.17,231.1,22.16,34.16,156.84,23.59,32.19,8.08,NA,47.64,20.69,7.62,NA,336.34,NA,NA,15.82,16.63,69.17,39.1,NA,NA,2.17,NA,31.59,75.98,178.37,NA,NA
